time,Biomass,Hydropower,Offshore Wind,Onshore Wind,Solar,Other Renewables,Nuclear,Brown Coal,Black Coal,Natural Gas,Pumped-Storage Hydro,Other Conventional Sources,Wind,Price,Solar & Wind
2021-08-04 05:00:00,1213.25,353.75,943.75,5631.25,0.0,42.0,1665.75,2266.75,1203.5,1638.25,26.0,363.75,6575.0,47.2,6575.0
2021-08-04 06:00:00,1213.0,367.75,901.5,5374.0,17.75,42.0,1666.5,2371.25,1364.75,2136.5,522.5,362.5,6275.5,60.95,6293.25
2021-08-04 07:00:00,1215.0,370.75,909.25,4796.75,272.0,41.0,1668.75,2434.75,1466.0,2250.75,1210.75,368.25,5706.0,79.86,5978.0
2021-08-04 08:00:00,1221.75,401.75,896.5,4383.25,1064.0,41.0,1679.25,2356.25,1507.0,2376.0,1393.25,379.25,5279.75,99.26,6343.75
2021-08-04 09:00:00,1220.75,375.75,805.75,4322.75,2312.0,41.0,1679.75,2306.0,1501.75,2386.25,887.0,378.25,5128.5,66.49,7440.5
2021-08-04 10:00:00,1221.0,374.5,867.25,4384.5,3585.0,41.0,1676.5,2211.25,1471.25,2200.25,352.0,381.5,5251.75,59.71,8836.75
2021-08-04 11:00:00,1210.5,381.25,1028.0,4395.5,4117.5,41.0,1663.75,2245.5,1409.75,2219.75,103.5,382.25,5423.5,58.53,9541.0
2021-08-04 12:00:00,1212.25,367.0,1154.75,4400.0,4076.75,41.0,1625.5,2305.5,1443.25,2203.0,160.25,382.75,5554.75,57.02,9631.5
2021-08-04 13:00:00,1218.0,364.25,1275.25,4303.75,4141.5,41.0,1602.5,2308.75,1431.25,2057.0,82.0,379.25,5579.0,53.39,9720.5
2021-08-04 14:00:00,1223.75,356.5,1217.5,4489.5,4187.75,41.0,1604.0,2364.25,1255.5,1875.0,8.25,385.75,5707.0,51.47,9894.75
2021-08-04 15:00:00,1227.25,366.75,1204.75,4516.5,3966.25,41.0,1639.0,2439.0,1093.25,1829.0,25.5,394.75,5721.25,49.02,9687.5
2021-08-04 16:00:00,1227.75,352.5,1100.5,4477.0,3465.25,41.0,1671.75,2468.0,1018.5,1775.25,51.25,386.0,5577.5,47.63,9042.75
2021-08-04 17:00:00,1223.5,354.25,1118.25,4241.5,2516.75,41.0,1660.0,2520.25,1060.75,1755.25,102.5,387.25,5359.75,53.9,7876.5
2021-08-04 18:00:00,1227.5,354.5,1118.5,3668.0,1227.0,41.0,1672.5,2655.25,1227.75,1813.5,558.5,385.25,4786.5,63.86,6013.5
2021-08-04 19:00:00,1227.25,363.0,1167.75,3281.5,239.5,41.5,1673.25,2738.75,1371.75,1910.75,1376.5,384.75,4449.25,76.18,4688.75
2021-08-04 20:00:00,1229.25,386.25,1241.75,3338.25,1.0,42.0,1673.5,2772.5,1374.5,1929.5,1410.5,388.0,4580.0,76.31,4581.0
2021-08-04 21:00:00,1223.5,374.5,1240.25,3953.5,0.0,42.0,1673.5,2751.5,1349.0,1865.25,832.75,386.0,5193.75,61.86,5193.75
2021-08-04 22:00:00,1213.75,366.25,1195.75,4540.75,0.0,42.0,1675.5,2723.0,1257.5,1698.0,298.5,386.25,5736.5,58.04,5736.5
2021-08-04 23:00:00,1212.25,358.0,1041.5,5022.75,0.0,42.0,1675.25,2588.75,1161.25,1380.25,131.75,386.5,6064.25,49.02,6064.25
2021-08-05 00:00:00,1244.75,498.5,402.5,2952.0,0.0,48.75,1653.5,2227.5,856.25,1259.25,216.5,408.25,3354.5,68.63,3354.5
2021-08-05 01:00:00,1241.75,484.25,372.25,2811.5,0.0,49.0,1659.5,2241.25,788.75,1088.5,110.5,408.0,3183.75,60.07,3183.75
2021-08-05 02:00:00,1245.75,495.5,323.75,2673.75,0.0,49.0,1663.5,2281.25,769.0,1044.25,222.5,397.0,2997.5,65.07,2997.5
2021-08-05 03:00:00,1245.0,484.5,278.0,2481.25,0.0,49.0,1663.5,2259.25,740.25,1037.5,105.0,395.0,2759.25,62.63,2759.25
2021-08-05 04:00:00,1237.5,480.75,215.25,2313.25,0.0,49.0,1663.5,2113.5,707.75,1033.0,159.5,394.25,2528.5,61.57,2528.5
2021-08-05 05:00:00,1237.75,483.0,169.25,2198.75,16.25,49.0,1667.25,1978.0,691.25,1057.0,148.75,393.25,2368.0,59.47,2384.25
2021-08-05 06:00:00,1237.25,462.5,140.5,1989.75,430.25,49.0,1670.25,1948.75,685.75,1053.0,183.5,393.75,2130.25,55.16,2560.5
2021-08-05 07:00:00,1242.75,449.5,141.75,1609.0,1773.75,48.0,1668.5,1882.25,714.5,1073.0,121.25,395.75,1750.75,56.01,3524.5
2021-08-05 08:00:00,1250.5,452.25,155.0,1124.0,3756.5,46.75,1670.75,1675.0,614.5,1032.25,207.0,393.5,1279.0,57.0,5035.5
2021-08-05 09:00:00,1251.5,464.25,224.0,1060.25,5542.75,46.0,1651.25,1445.25,573.5,963.25,187.5,397.0,1284.25,52.76,6827.0
2021-08-05 10:00:00,1255.5,447.0,341.75,1202.5,6667.25,46.0,1662.0,1136.5,498.75,914.25,137.5,396.5,1544.25,45.14,8211.5
2021-08-05 11:00:00,1258.75,442.0,403.75,1545.0,7123.25,46.0,1684.0,1143.75,448.25,890.0,100.5,394.75,1948.75,41.04,9072.0
2021-08-05 12:00:00,1256.5,438.25,511.5,1811.0,7259.0,44.75,1668.25,1003.25,454.0,828.25,7.0,392.0,2322.5,37.0,9581.5
2021-08-05 13:00:00,1257.75,464.75,653.25,1926.0,7074.0,42.25,1533.0,997.0,444.0,787.75,27.75,388.75,2579.25,23.86,9653.25
2021-08-05 14:00:00,1253.0,461.5,723.25,2060.25,6523.5,42.75,1502.5,986.5,439.0,788.25,25.25,395.5,2783.5,14.56,9307.0
2021-08-05 15:00:00,1252.25,458.5,676.0,2415.5,5640.25,43.0,1600.75,988.0,442.75,783.0,20.5,397.5,3091.5,18.18,8731.75
2021-08-05 16:00:00,1251.0,448.25,650.0,2595.75,4359.5,43.25,1648.75,1000.0,452.25,796.5,101.5,398.25,3245.75,31.89,7605.25
2021-08-05 17:00:00,1252.0,427.0,836.5,2782.25,2930.5,45.0,1672.5,1072.25,391.0,888.75,278.75,400.75,3618.75,52.09,6549.25
2021-08-05 18:00:00,1254.5,424.0,949.25,2891.0,1609.75,46.0,1670.5,1149.25,373.25,895.0,263.0,401.0,3840.25,55.28,5450.0
2021-08-05 19:00:00,1254.0,438.75,999.5,2902.25,618.0,46.0,1669.5,1340.75,375.75,982.0,933.25,401.0,3901.75,69.95,4519.75
2021-08-05 20:00:00,1254.0,466.5,936.5,3300.75,83.25,46.25,1669.25,1480.25,381.0,995.0,1159.0,437.5,4237.25,66.27,4320.5
2021-08-05 21:00:00,1259.25,449.5,892.25,4175.0,0.25,45.5,1668.5,1546.5,396.5,960.0,862.25,442.5,5067.25,60.74,5067.5
2021-08-05 22:00:00,1255.0,418.75,854.0,4864.5,0.0,44.75,1665.75,1444.0,351.0,867.5,223.5,392.75,5718.5,56.53,5718.5
2021-08-05 23:00:00,1255.0,419.75,899.75,5132.5,0.0,45.0,1670.0,1165.5,333.25,737.5,126.0,392.75,6032.25,46.83,6032.25
2021-08-06 00:00:00,1160.5,606.75,34.5,1122.25,0.0,36.0,1907.0,3015.75,949.75,1960.75,100.0,371.0,1156.75,71.35,1156.75
2021-08-06 01:00:00,1160.75,596.5,17.75,1023.0,0.0,36.0,1909.0,2962.75,976.25,1933.25,47.75,367.75,1040.75,64.21,1040.75
2021-08-06 02:00:00,1163.0,592.5,5.25,933.25,0.0,36.0,1912.5,3005.0,996.75,1861.5,6.0,367.5,938.5,63.48,938.5
2021-08-06 03:00:00,1159.0,610.0,2.0,817.25,0.0,36.0,1913.75,3076.75,1002.25,1883.75,4.75,369.25,819.25,61.97,819.25
2021-08-06 04:00:00,1155.0,599.25,5.25,737.5,1.25,36.0,1917.25,3094.5,1020.25,1896.5,2.75,367.25,742.75,62.36,744.0
2021-08-06 05:00:00,1154.75,609.0,14.75,687.5,88.75,36.0,1919.75,3108.25,1114.25,1935.0,10.5,364.5,702.25,66.42,791.0
2021-08-06 06:00:00,1154.75,607.0,11.5,544.25,549.75,36.0,1921.25,3140.0,1364.5,2123.5,211.0,364.75,555.75,80.07,1105.5
2021-08-06 07:00:00,1163.25,608.25,11.75,316.75,1461.5,35.75,1923.0,3169.0,1512.25,2236.5,691.25,365.0,328.5,90.03,1790.0
2021-08-06 08:00:00,1166.75,609.25,13.25,170.0,2721.5,35.0,1923.0,3180.0,1534.5,2255.25,829.25,382.25,183.25,93.85,2904.75
2021-08-06 09:00:00,1161.75,593.25,11.0,126.25,4106.25,35.0,1923.0,3188.75,1523.75,2228.75,422.25,386.5,137.25,85.32,4243.5
2021-08-06 10:00:00,1162.25,587.0,1.75,132.75,5335.25,35.0,1923.0,3165.5,1460.0,2202.5,134.25,387.75,134.5,80.02,5469.75
2021-08-06 11:00:00,1157.0,574.75,2.25,158.5,6264.25,35.0,1923.5,3134.75,1447.25,2142.5,68.0,386.0,160.75,77.44,6425.0
2021-08-06 12:00:00,1153.75,594.75,4.5,196.75,6670.25,35.0,1923.25,3085.5,1330.0,2174.5,76.0,387.5,201.25,72.6,6871.5
2021-08-06 13:00:00,1153.5,629.75,8.0,239.0,6488.5,35.0,1921.5,3088.25,1285.5,2245.75,53.25,389.0,247.0,65.78,6735.5
2021-08-06 14:00:00,1150.25,605.75,13.0,309.5,6231.75,35.0,1921.0,3061.25,1247.5,2213.25,20.75,387.5,322.5,65.06,6554.25
2021-08-06 15:00:00,1145.0,613.5,20.75,415.25,5654.5,35.0,1921.25,3035.75,1272.0,2201.5,24.25,391.5,436.0,68.03,6090.5
2021-08-06 16:00:00,1137.0,616.5,30.0,525.75,4653.75,35.0,1923.0,3097.5,1310.25,2219.25,36.0,390.75,555.75,74.47,5209.5
2021-08-06 17:00:00,1132.0,630.25,43.75,598.25,3453.5,35.0,1925.25,3085.5,1411.5,2261.75,144.75,372.75,642.0,79.33,4095.5
2021-08-06 18:00:00,1141.25,637.5,53.75,725.0,2118.75,35.0,1925.75,3096.25,1506.25,2260.75,243.75,371.0,778.75,83.79,2897.5
2021-08-06 19:00:00,1146.0,639.25,59.5,707.0,1012.75,35.0,1927.75,3119.5,1586.0,2336.25,897.5,367.0,766.5,92.33,1779.25
2021-08-06 20:00:00,1147.75,642.5,46.75,701.0,325.75,35.0,1928.75,3117.75,1614.5,2364.5,1231.25,368.25,747.75,99.32,1073.5
2021-08-06 21:00:00,1151.25,634.0,35.0,760.25,28.0,35.0,1932.75,3103.25,1553.75,2348.5,798.25,367.75,795.25,87.24,823.25
2021-08-06 22:00:00,1153.5,584.5,28.5,847.0,0.0,35.25,1934.75,3090.75,1476.0,2330.75,385.5,368.0,875.5,83.96,875.5
2021-08-06 23:00:00,1151.0,569.75,35.5,860.0,0.0,35.75,1937.0,3091.25,1267.0,2162.75,143.0,366.5,895.5,77.66,895.5
2021-08-07 00:00:00,1037.75,566.25,290.5,739.0,0.0,35.0,1649.25,2827.5,1801.75,1764.5,51.75,319.0,1029.5,89.34,1029.5
2021-08-07 01:00:00,1037.75,543.5,277.5,725.5,0.0,35.0,1650.0,2878.0,1598.75,1640.5,19.75,321.0,1003.0,83.08,1003.0
2021-08-07 02:00:00,1039.25,544.5,313.0,703.75,0.0,35.0,1651.5,2884.5,1540.5,1511.0,7.25,320.25,1016.75,80.38,1016.75
2021-08-07 03:00:00,1035.25,530.75,329.25,640.25,0.0,35.0,1651.25,2887.5,1548.25,1558.25,12.25,318.75,969.5,79.62,969.5
2021-08-07 04:00:00,1021.0,571.75,315.5,562.75,0.5,35.0,1652.25,2888.25,1570.0,1607.75,15.25,319.0,878.25,79.49,878.75
2021-08-07 05:00:00,1022.5,541.5,295.5,528.0,53.75,35.0,1654.0,2903.5,1660.75,1696.5,39.5,320.25,823.5,82.46,877.25
2021-08-07 06:00:00,1020.25,558.75,235.75,425.25,369.0,35.0,1599.0,2907.25,2004.25,1766.5,177.0,320.5,661.0,105.92,1030.0
2021-08-07 07:00:00,1024.0,568.75,207.0,301.25,998.25,35.0,1621.25,2945.75,2173.0,1828.75,390.0,320.0,508.25,120.46,1506.5
2021-08-07 08:00:00,1028.5,589.0,189.25,188.0,1746.0,35.0,1656.75,2946.5,2179.0,1867.75,647.5,320.0,377.25,121.69,2123.25
2021-08-07 09:00:00,1031.0,567.5,184.75,141.5,2585.25,35.0,1654.25,2934.25,2179.25,1875.25,476.25,320.75,326.25,117.93,2911.5
2021-08-07 10:00:00,1031.0,578.5,125.0,147.75,3295.25,35.0,1652.25,2914.0,2188.75,1873.25,368.0,322.5,272.75,110.01,3568.0
2021-08-07 11:00:00,1032.75,588.75,63.75,188.75,3674.75,35.0,1649.75,2916.75,2187.0,1895.75,279.5,322.75,252.5,108.36,3927.25
2021-08-07 12:00:00,1032.25,603.0,56.75,199.25,3783.25,35.0,1649.25,2934.25,2185.25,1902.0,300.25,325.25,256.0,105.07,4039.25
2021-08-07 13:00:00,1033.0,646.0,40.75,215.25,3527.75,35.0,1648.75,2942.0,2182.5,1945.5,575.0,326.25,256.0,102.8,3783.75
2021-08-07 14:00:00,1023.5,635.75,26.75,338.75,3259.5,35.0,1648.25,2940.0,2175.5,1991.25,585.0,328.0,365.5,106.99,3625.0
2021-08-07 15:00:00,1029.5,622.75,22.25,523.0,2690.75,35.0,1572.25,2977.25,2166.5,2009.75,492.5,311.25,545.25,115.69,3236.0
2021-08-07 16:00:00,1032.5,592.75,40.5,709.5,2326.25,35.0,1620.0,2970.5,2161.25,1954.75,357.5,309.75,750.0,117.6,3076.25
2021-08-07 17:00:00,1028.5,572.75,37.75,934.75,1846.25,35.0,1647.0,2938.5,2155.25,1895.5,253.5,306.5,972.5,123.29,2818.75
2021-08-07 18:00:00,1029.0,572.5,33.0,966.5,1208.25,35.0,1646.75,2916.0,2173.0,1941.25,625.25,310.0,999.5,137.99,2207.75
2021-08-07 19:00:00,1026.5,593.75,25.5,901.0,649.5,35.0,1646.0,2914.5,2178.75,1978.0,890.0,318.0,926.5,150.0,1576.0
2021-08-07 20:00:00,1024.75,607.5,41.5,747.25,221.75,35.0,1652.0,2929.5,2180.25,1963.25,708.5,311.25,788.75,147.0,1010.5
2021-08-07 21:00:00,1030.0,599.0,34.25,683.75,16.5,35.0,1652.0,2868.75,2186.0,1919.75,812.25,306.25,718.0,124.1,734.5
2021-08-07 22:00:00,1032.25,580.5,18.0,629.0,0.0,35.0,1651.0,2860.25,2162.0,1826.25,513.0,310.75,647.0,111.04,647.0
2021-08-07 23:00:00,1036.0,571.5,10.0,655.5,0.0,35.0,1649.75,2851.0,2086.0,1794.0,112.0,315.0,665.5,96.7,665.5
2021-08-08 00:00:00,1030.5,601.5,326.25,3507.5,0.0,34.0,1958.0,1055.75,379.0,650.0,242.0,388.0,3833.75,16.02,3833.75
2021-08-08 01:00:00,1030.25,584.25,377.25,3885.5,0.0,34.0,1846.5,975.75,380.0,599.0,48.75,389.25,4262.75,1.27,4262.75
2021-08-08 02:00:00,1027.5,588.25,376.5,4241.75,0.0,34.0,1764.25,962.5,382.0,555.5,32.75,390.0,4618.25,0.67,4618.25
2021-08-08 03:00:00,1024.25,585.5,451.0,4333.75,0.0,34.0,1728.25,970.75,379.0,568.0,7.0,374.5,4784.75,0.59,4784.75
2021-08-08 04:00:00,1019.5,585.25,591.75,4476.75,0.0,34.0,1750.5,967.75,375.5,544.25,2.75,375.25,5068.5,0.07,5068.5
2021-08-08 05:00:00,1015.75,578.25,632.75,4661.75,4.0,34.0,1736.0,972.75,347.75,553.0,15.5,374.25,5294.5,0.04,5298.5
2021-08-08 06:00:00,1015.5,571.25,595.25,4741.25,173.25,34.0,1759.0,973.75,324.25,559.5,28.0,371.75,5336.5,0.04,5509.75
2021-08-08 07:00:00,1018.25,557.5,463.5,4452.25,917.0,34.0,1760.5,973.75,320.5,551.25,41.0,368.75,4915.75,-0.29,5832.75
2021-08-08 08:00:00,1024.75,550.0,507.75,4695.75,2196.25,34.0,1800.75,962.0,318.5,551.5,121.5,370.75,5203.5,-0.17,7399.75
2021-08-08 09:00:00,1028.25,548.25,553.25,5027.75,3591.75,34.0,1761.25,959.5,310.5,547.75,61.5,368.75,5581.0,-4.37,9172.75
2021-08-08 10:00:00,1030.25,524.0,637.75,5246.0,4550.5,34.0,1710.0,954.0,290.5,518.75,37.5,363.25,5883.75,-9.96,10434.25
2021-08-08 11:00:00,1034.5,515.25,744.25,5116.25,5194.75,34.0,1685.25,952.5,291.75,543.75,16.75,359.5,5860.5,-14.0,11055.25
2021-08-08 12:00:00,1035.5,502.5,737.75,4760.25,5338.5,34.0,1574.25,942.0,291.5,511.75,27.5,359.25,5498.0,-20.08,10836.5
2021-08-08 13:00:00,1034.75,477.0,811.0,4189.0,5256.5,34.0,1524.5,931.0,291.0,504.25,5.75,327.75,5000.0,-43.3,10256.5
2021-08-08 14:00:00,1034.0,465.75,834.5,3822.0,4910.75,34.0,1535.5,931.25,287.75,504.75,22.25,317.5,4656.5,-63.03,9567.25
2021-08-08 15:00:00,1031.5,472.75,857.5,3766.25,4302.5,34.0,1542.25,930.0,290.25,506.25,21.75,319.0,4623.75,-52.43,8926.25
2021-08-08 16:00:00,1027.75,489.0,880.25,4039.0,3840.75,34.0,1561.25,958.0,291.0,493.75,52.75,351.0,4919.25,-28.59,8760.0
2021-08-08 17:00:00,1023.25,535.5,1236.5,4283.75,2783.5,34.0,1670.25,1002.5,291.0,489.0,155.5,363.0,5520.25,-4.34,8303.75
2021-08-08 18:00:00,1024.75,574.0,1377.0,3934.0,1702.0,34.0,1900.5,1201.75,281.0,540.75,354.0,367.0,5311.0,40.74,7013.0
2021-08-08 19:00:00,1025.75,542.25,1375.0,3192.25,731.25,34.0,1942.0,1433.75,283.75,562.5,297.75,383.0,4567.25,62.0,5298.5
2021-08-08 20:00:00,1025.75,591.25,1377.25,2914.5,115.75,34.0,1953.75,1483.75,283.5,564.0,554.25,385.25,4291.75,68.05,4407.5
2021-08-08 21:00:00,1026.25,560.25,1363.75,3230.0,0.5,34.0,1952.0,1414.25,288.5,571.5,500.0,383.5,4593.75,65.9,4594.25
2021-08-08 22:00:00,1025.75,565.5,1290.75,3568.0,0.0,34.0,1938.75,1440.0,291.0,558.5,376.25,385.75,4858.75,63.73,4858.75
2021-08-08 23:00:00,1026.75,551.25,1203.75,3867.75,0.0,34.0,1906.0,1348.0,286.25,552.25,305.0,386.0,5071.5,56.58,5071.5
2021-08-09 00:00:00,1034.5,490.25,175.25,963.25,0.0,33.0,1980.0,2885.0,2383.5,1307.25,35.0,330.5,1138.5,115.0,1138.5
2021-08-09 01:00:00,1033.25,480.5,179.25,997.0,0.0,33.0,1983.25,2884.0,2306.75,1245.5,27.75,331.5,1176.25,110.0,1176.25
2021-08-09 02:00:00,1030.0,461.5,156.75,1013.75,0.0,33.0,1984.0,2894.75,2264.5,1155.25,13.0,329.75,1170.5,106.62,1170.5
2021-08-09 03:00:00,1027.0,470.25,127.5,981.75,0.0,33.0,1975.25,2898.5,2287.5,1137.5,13.75,329.75,1109.25,104.8,1109.25
2021-08-09 04:00:00,1021.0,476.25,116.5,924.0,0.0,33.0,1983.25,2907.25,2380.5,1154.5,12.0,330.25,1040.5,109.44,1040.5
2021-08-09 05:00:00,1018.5,476.5,89.25,899.0,0.0,33.0,1982.25,2913.5,2578.25,1366.25,14.25,331.0,988.25,114.94,988.25
2021-08-09 06:00:00,1019.25,463.25,62.75,962.25,15.25,33.0,1984.75,2912.75,2764.75,1638.25,127.0,331.75,1025.0,145.0,1040.25
2021-08-09 07:00:00,1025.25,468.0,48.0,1073.25,551.75,33.0,1990.5,2913.75,2841.0,1719.5,559.75,329.25,1121.25,151.16,1673.0
2021-08-09 08:00:00,1033.5,453.5,33.75,998.75,2178.5,33.75,1993.0,2884.5,2802.0,1714.75,508.0,327.0,1032.5,149.96,3211.0
2021-08-09 09:00:00,1039.25,451.0,31.75,599.0,4190.75,34.0,1984.25,2873.75,2760.25,1714.75,313.25,327.0,630.75,138.0,4821.5
2021-08-09 10:00:00,1038.75,448.75,51.75,366.0,5906.0,34.0,1975.75,2875.5,2709.25,1583.5,162.5,307.5,417.75,124.17,6323.75
2021-08-09 11:00:00,1039.25,433.75,73.5,461.75,7119.0,34.0,1969.75,2887.0,2593.75,1314.25,45.0,249.25,535.25,109.46,7654.25
2021-08-09 12:00:00,1037.0,438.0,74.25,580.5,7789.75,33.75,1967.25,2863.25,2379.5,1156.0,9.0,246.0,654.75,106.03,8444.5
2021-08-09 13:00:00,1038.25,433.5,55.25,618.25,7892.25,33.0,1964.75,2871.0,2278.25,1170.5,41.75,237.0,673.5,103.01,8565.75
2021-08-09 14:00:00,1040.25,435.5,37.0,635.75,7477.0,33.0,1960.25,2835.75,2392.5,1215.75,36.0,240.75,672.75,103.93,8149.75
2021-08-09 15:00:00,1041.0,436.25,38.0,622.0,6525.75,33.0,1966.25,2838.25,2505.5,1221.75,77.75,245.25,660.0,109.08,7185.75
2021-08-09 16:00:00,1040.25,467.0,75.25,625.0,5021.0,33.0,1968.75,2862.75,2669.0,1346.75,128.5,249.5,700.25,117.52,5721.25
2021-08-09 17:00:00,1039.0,467.25,144.75,703.5,3086.75,33.0,1962.25,2861.25,2756.0,1577.5,304.0,253.0,848.25,136.03,3935.0
2021-08-09 18:00:00,1036.75,479.25,225.0,796.25,1158.0,33.0,1958.5,2852.5,2769.0,1640.0,636.5,264.5,1021.25,149.75,2179.25
2021-08-09 19:00:00,1038.25,472.5,328.75,1061.5,139.25,33.0,1965.0,2880.25,2779.25,1672.25,1014.75,282.0,1390.25,165.78,1529.5
2021-08-09 20:00:00,1041.25,476.25,393.75,1686.0,0.0,33.0,1966.25,2880.5,2791.25,1682.25,1116.0,294.5,2079.75,152.36,2079.75
2021-08-09 21:00:00,1042.0,450.0,423.75,2167.0,0.0,33.0,1970.75,2882.5,2830.75,1620.5,461.5,299.25,2590.75,137.11,2590.75
2021-08-09 22:00:00,1040.0,444.25,432.75,2302.0,0.0,33.0,1972.5,2881.75,2771.75,1542.5,123.0,301.25,2734.75,125.01,2734.75
2021-08-09 23:00:00,1038.75,433.5,463.0,2284.0,0.0,33.0,1975.0,2892.25,2619.75,1266.75,61.25,306.5,2747.0,110.54,2747.0
2021-08-10 00:00:00,1074.25,345.25,120.25,986.0,0.0,45.0,1649.0,3239.5,2633.75,1251.5,36.75,412.5,1106.25,176.61,1106.25
2021-08-10 01:00:00,1070.0,343.25,139.0,1054.0,0.0,45.0,1649.75,3246.25,2544.25,1210.5,3.25,412.5,1193.0,167.36,1193.0
2021-08-10 02:00:00,1067.75,347.25,145.25,1072.5,0.0,45.0,1650.75,3179.0,2527.0,1190.75,1.0,410.25,1217.75,164.35,1217.75
2021-08-10 03:00:00,1062.25,343.75,126.25,1030.5,0.0,45.0,1651.0,3185.25,2504.0,1156.5,3.25,406.0,1156.75,160.08,1156.75
2021-08-10 04:00:00,1057.0,343.0,107.0,1011.25,0.0,45.0,1651.0,3265.5,2540.0,1184.0,2.5,400.75,1118.25,162.74,1118.25
2021-08-10 05:00:00,1054.25,351.0,81.25,1004.0,0.0,45.0,1651.0,3278.75,2627.5,1443.25,44.25,400.75,1085.25,174.12,1085.25
2021-08-10 06:00:00,1054.5,349.25,58.0,991.25,0.0,45.0,1652.0,3280.25,2742.75,1856.0,171.0,402.5,1049.25,233.46,1049.25
2021-08-10 07:00:00,1059.75,364.5,44.5,1037.0,32.25,45.0,1653.5,3290.25,2840.5,2043.75,889.0,408.0,1081.5,269.4,1113.75
2021-08-10 08:00:00,1066.75,365.75,34.0,1015.5,512.25,45.0,1656.0,3268.25,2896.0,2069.75,1141.0,392.25,1049.5,291.42,1561.75
2021-08-10 09:00:00,1070.5,332.75,38.5,871.75,1614.0,45.0,1655.25,3235.75,2883.75,2097.75,899.25,367.25,910.25,260.0,2524.25
2021-08-10 10:00:00,1072.25,338.75,36.5,732.0,2922.75,45.0,1652.0,3232.75,2808.25,2008.25,297.5,354.5,768.5,230.24,3691.25
2021-08-10 11:00:00,1075.0,337.25,31.75,697.5,4108.25,45.0,1649.25,3233.5,2815.25,1638.25,238.0,377.25,729.25,211.32,4837.5
2021-08-10 12:00:00,1076.0,337.0,32.0,828.0,4882.0,45.0,1647.5,3223.5,2738.0,1443.5,88.0,301.25,860.0,192.6,5742.0
2021-08-10 13:00:00,1078.75,329.5,32.75,958.0,5079.75,45.0,1647.75,3211.75,2674.0,1283.75,44.75,302.0,990.75,169.6,6070.5
2021-08-10 14:00:00,1080.75,330.5,22.0,1034.25,4743.0,45.0,1648.0,3197.5,2611.5,1244.75,48.5,377.25,1056.25,160.5,5799.25
2021-08-10 15:00:00,1079.5,337.5,20.75,1087.75,3914.5,45.0,1647.25,3196.75,2720.25,1293.75,58.75,377.75,1108.5,164.72,5023.0
2021-08-10 16:00:00,1077.25,347.5,33.5,1167.75,2615.25,45.0,1644.0,3233.5,2778.0,1369.25,138.0,302.75,1201.25,192.3,3816.5
2021-08-10 17:00:00,1076.75,350.0,53.5,1303.0,1088.0,45.0,1643.75,3232.25,2850.0,1658.0,233.0,300.25,1356.5,229.02,2444.5
2021-08-10 18:00:00,1078.75,327.5,70.5,1841.0,108.5,45.0,1641.25,3224.75,2899.0,1676.5,307.25,299.25,1911.5,252.81,2020.0
2021-08-10 19:00:00,1080.0,330.5,97.5,2643.5,0.0,45.0,1641.75,3274.75,2845.0,1701.0,739.25,300.0,2741.0,269.7,2741.0
2021-08-10 20:00:00,1080.75,319.25,144.25,3344.75,0.0,45.0,1643.25,3267.75,2732.5,1628.5,155.25,298.5,3489.0,235.67,3489.0
2021-08-10 21:00:00,1078.5,318.0,183.0,3624.25,0.0,45.0,1645.0,3222.75,2497.75,1363.0,46.0,299.0,3807.25,194.21,3807.25
2021-08-10 22:00:00,1078.0,320.0,215.5,3558.5,0.0,45.0,1646.0,3134.5,2238.75,1184.75,158.75,299.0,3774.0,181.2,3774.0
2021-08-10 23:00:00,1077.75,322.5,268.75,3355.5,0.0,45.0,1646.25,3030.5,1918.0,970.5,94.75,298.0,3624.25,150.0,3624.25
2021-08-11 00:00:00,1099.75,263.25,1215.75,5720.25,0.0,39.0,1729.25,2231.0,752.75,704.5,43.25,357.75,6936.0,55.39,6936.0
2021-08-11 01:00:00,1094.25,268.75,1224.25,5365.0,0.0,39.0,1739.0,2179.0,743.25,721.75,62.25,356.25,6589.25,57.94,6589.25
2021-08-11 02:00:00,1094.25,255.5,1210.5,4879.0,0.0,39.0,1727.25,2167.75,791.0,723.25,74.0,355.0,6089.5,62.95,6089.5
2021-08-11 03:00:00,1091.25,255.0,1186.25,4393.5,0.0,39.0,1730.25,2266.25,1059.25,749.75,34.75,353.25,5579.75,60.0,5579.75
2021-08-11 04:00:00,1089.25,251.5,1147.25,3990.25,0.0,39.0,1775.0,2533.25,1295.25,870.75,46.75,354.5,5137.5,60.92,5137.5
2021-08-11 05:00:00,1085.75,248.75,1017.0,3698.5,0.0,40.0,1920.25,3052.75,1672.5,1010.25,91.75,354.75,4715.5,74.97,4715.5
2021-08-11 06:00:00,1082.5,261.5,1005.25,3386.5,0.0,47.5,1959.75,3310.5,2366.5,1515.0,319.0,380.75,4391.75,173.9,4391.75
2021-08-11 07:00:00,1083.75,265.75,965.75,3079.25,52.25,50.0,2003.75,3417.75,2641.5,2134.5,562.25,385.75,4045.0,221.15,4097.25
2021-08-11 08:00:00,1088.5,251.75,938.5,2641.5,650.0,51.0,2007.25,3454.5,2735.75,2347.75,571.25,387.75,3580.0,214.08,4230.0
2021-08-11 09:00:00,1089.25,247.5,997.75,2374.5,1625.0,51.0,2008.5,3499.75,2663.5,2381.25,209.25,391.25,3372.25,199.95,4997.25
